Product ID,Product Name,Scenario,Total Emissions (kgCO2e),Yield (%),Intensity (kgCO2e/m²),Recovered Mass (kg),[Stage] Removal,[Stage] Transport: Site->Processor,[Stage] Pre-Processing (Breaking),[Stage] Dismantling,[Stage] Disassembly,[Stage] Repurposing,[Stage] Reconditioning,[Stage] Repair,[Stage] IGU Assembly,[Stage] Packaging,[Stage] Transport: Processor->Reuse,[Stage] Transport: Processor->Float,[Stage] Transport: Open-Loop,[Stage] Transport: Disposal,[Stage] Installation,Origin,Processor,Route A Mode,Route A Dist (km),Emissions_Dismantling (E_site)
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Component Reuse,19.733,80.0,9.866,61.248,0.0,4.016,0.0,0.0,2.0,0.0,3.0,0.0,6.344,0.0,3.336,0.0,0.0,0.362,0.3,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose (Light),12.927,90.0,5.745,68.904,0.0,4.016,0.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0,3.517,0.0,0.0,0.181,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose (Medium),15.177,90.0,6.745,68.904,0.0,4.016,0.0,0.0,2.25,4.5,0.0,0.0,0.0,0.0,3.517,0.0,0.0,0.181,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Repurpose (Heavy),17.427,90.0,7.745,68.904,0.0,4.016,0.0,0.0,2.25,6.75,0.0,0.0,0.0,0.0,3.517,0.0,0.0,0.181,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Intact),6.479,80.0,3.239,61.248,0.375,4.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726,0.0,0.362,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Broken),4.551,80.0,2.276,61.248,0.375,1.964,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726,0.0,0.362,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Open-loop (Intact),6.269,20.0,12.539,15.312,0.0,4.016,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,1.447,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Open-loop (Broken),4.342,20.0,8.684,15.312,0.0,1.964,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431,1.447,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.1_DGU_6_16_6_Cool-Lite Xtreme 70 33,Straight to Landfill,0.566,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,System Reuse (Direct),20.228,100.0,8.091,315.31,0.0,10.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.337,0.0,0.0,0.0,0.375,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,System Reuse (Repair),22.153,80.0,11.077,252.248,0.0,10.141,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.848,0.0,0.0,1.49,0.3,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Component Reuse,31.497,80.0,15.748,252.248,0.0,10.141,0.0,0.0,2.0,0.0,3.0,0.0,6.344,0.0,7.848,0.0,0.0,1.49,0.3,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose (Light),24.691,90.0,10.974,283.779,0.0,10.141,0.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0,8.592,0.0,0.0,0.745,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose (Medium),26.941,90.0,11.974,283.779,0.0,10.141,0.0,0.0,2.25,4.5,0.0,0.0,0.0,0.0,8.592,0.0,0.0,0.745,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Repurpose (Heavy),29.191,90.0,12.974,283.779,0.0,10.141,0.0,0.0,2.25,6.75,0.0,0.0,0.0,0.0,8.592,0.0,0.0,0.745,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Intact),17.963,0.0,0.0,0.0,0.375,10.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.448,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Closed-loop (Broken),16.036,0.0,0.0,0.0,0.375,8.089,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.448,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Open-loop (Intact),18.251,20.0,36.502,63.062,0.0,10.141,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777,5.958,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Open-loop (Broken),16.324,20.0,32.647,63.062,0.0,8.089,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777,5.958,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.2_DGU_44.2_16_6_Cool-Lite Xtreme 70 33,Straight to Landfill,1.162,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,System Reuse (Direct),10.322,100.0,4.129,114.27,0.0,4.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.589,0.0,0.0,0.0,0.375,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,System Reuse (Repair),12.247,80.0,6.124,91.416,0.0,4.984,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.049,0.0,0.0,0.54,0.3,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Component Reuse,21.614,80.0,10.807,91.416,0.0,4.984,0.0,0.0,2.0,0.0,3.0,0.0,6.367,0.0,4.049,0.0,0.0,0.54,0.3,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose (Light),14.785,90.0,6.571,102.843,0.0,4.984,0.0,0.0,2.25,2.25,0.0,0.0,0.0,0.0,4.319,0.0,0.0,0.27,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose (Medium),17.035,90.0,7.571,102.843,0.0,4.984,0.0,0.0,2.25,4.5,0.0,0.0,0.0,0.0,4.319,0.0,0.0,0.27,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Repurpose (Heavy),19.285,90.0,8.571,102.843,0.0,4.984,0.0,0.0,2.25,6.75,0.0,0.0,0.0,0.0,4.319,0.0,0.0,0.27,0.337,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.375
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Closed-loop (Intact),8.474,80.0,4.237,91.416,0.375,4.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.576,0.0,0.54,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Closed-loop (Broken),6.547,80.0,3.273,91.416,0.375,2.931,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.576,0.0,0.54,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Open-loop (Intact),8.162,20.0,16.324,22.854,0.0,4.984,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,2.159,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Open-loop (Broken),6.235,20.0,12.469,22.854,0.0,2.931,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,2.159,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
6. NEW,6.3_TGU_6_16_6_16_6_Cool-Lite Xtreme 70 33_ECLAZ,Straight to Landfill,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,"52.0114017,4.35839","50.8465573,4.351697",HGV lorry,163.603,0.0
